D, function, f-value mean, f-value var, f-value std-var, loop time mean
2 sphere 0.3877402187954745 0.08501750360620886 0.08587626626889783 1.5
5 sphere 0.6572742667980422 0.05307127792612362 0.05360735144052891 12.17
20 sphere 0.8864618337143297 0.008437030387958922 0.008522252917130223 85.0
2 rastrigin 0.49619163222321705 0.0869774216178411 0.08785598143216272 18.86
